Date;Heure;NS;SFC;@ mac;Code err;Interface;Resultat;
18/05/23;22:02:29;022375425506;ME2313742381;;0;1;PASS;
18/05/23;22:02:57;022375425511;ME2313845447;;0;8;PASS;
18/05/23;22:03:43;;;;-199;8;FAIL;
18/05/23;22:04:14;022375425733;ME2313845538;;0;7;PASS;
18/05/23;22:04:43;022375425735;ME2313742388;;0;6;PASS;
18/05/23;22:05:13;022375425738;ME2313845472;;-502;5;FAIL;
18/05/23;22:05:42;022375425747;ME2313742378;;0;4;PASS;
18/05/23;22:06:11;022375425753;ME2313742385;;0;3;PASS;
18/05/23;22:06:41;022375425975;ME2313845439;;0;2;PASS;
18/05/23;22:07:20;022375425977;ME2313742390;;0;1;PASS;
18/05/23;22:07:48;022375425989;ME2313742345;;0;8;PASS;
18/05/23;22:08:24;022375425991;ME2313742340;;0;7;PASS;
18/05/23;22:08:53;022375425994;ME2313742336;;0;6;PASS;
18/05/23;22:09:22;022375425255;ME2313742379;;0;5;PASS;
18/05/23;22:09:52;022375425258;ME2313845313;;0;4;PASS;
18/05/23;22:10:21;022375425492;ME2313845550;;0;3;PASS;
18/05/23;22:10:49;022375425499;ME2313845551;;0;2;PASS;
18/05/23;22:12:34;022375425508;ME2313845553;;0;1;PASS;
18/05/23;22:12:57;423231383814;;;-107;1;FAIL;
18/05/23;22:13:27;022375425744;ME2313742285;;0;8;PASS;
18/05/23;22:13:59;022375425748;ME2313845588;;0;7;PASS;
18/05/23;22:14:28;423231383814;;;-107;7;FAIL;
18/05/23;22:14:57;022375425749;ME2313845594;;0;6;PASS;
18/05/23;22:15:26;022375425249;ME2313845593;;0;5;PASS;
18/05/23;22:15:54;423231383744;ME2313845544;;-209;4;FAIL;
18/05/23;22:16:25;022375425261;ME2313845595;;0;3;PASS;
18/05/23;22:16:54;022375425264;ME2313845563;;0;2;PASS;
18/05/23;22:17:23;022375425267;ME2313845591;;0;1;PASS;
18/05/23;22:18:05;;;;-199;1;FAIL;
18/05/23;22:18:32;022375425493;ME2313845554;;0;8;PASS;
18/05/23;22:19:15;022375425495;ME2313845378;;0;7;PASS;
18/05/23;22:19:51;022375426101;ME2313845564;;0;6;PASS;
18/05/23;22:20:20;022375426114;ME2313742272;;0;5;PASS;
18/05/23;22:20:50;423231385296;ME2313845567;;-233;4;FAIL;
18/05/23;22:21:20;022375425738;ME2313845472;;0;3;PASS;
18/05/23;22:21:49;022375425274;ME2313845544;;0;2;PASS;
18/05/23;22:22:58;022375425277;ME2313742299;;0;1;PASS;
18/05/23;22:23:26;022375425503;ME2313742300;;0;8;PASS;
18/05/23;22:24:06;022375426108;ME2313845019;;0;7;PASS;
18/05/23;22:24:35;022375426112;ME2313742172;;0;6;PASS;
18/05/23;22:25:15;022375426123;ME2313845604;;0;5;PASS;
18/05/23;22:25:54;723231385806;ME2313845610;;-233;4;FAIL;
18/05/23;22:26:24;022375426127;ME2313845622;;0;3;PASS;
18/05/23;22:26:48;022375354052;;;-156;3;FAIL;
18/05/23;22:27:22;022375425512;ME2313845508;;0;2;PASS;
18/05/23;22:27:50;022375425515;ME2313845567;;0;1;PASS;
18/05/23;22:28:19;022375425519;ME2313845632;;0;8;PASS;
18/05/23;22:28:48;022375425522;ME2313845603;;-510;7;FAIL;
18/05/23;22:29:18;022375425757;ME2313742185;;0;6;PASS;
18/05/23;22:29:40;022375354531;;;-156;6;FAIL;
18/05/23;22:30:10;022375425760;ME2313845614;;0;5;PASS;
18/05/23;22:30:39;022375425762;ME2313845616;;0;4;PASS;
18/05/23;22:31:08;022375425988;ME2313845610;;0;3;PASS;
18/05/23;22:31:40;022375425997;ME2313845638;;0;2;PASS;
18/05/23;22:32:11;022375425212;ME2313845637;;0;1;PASS;
18/05/23;22:32:41;022375425282;ME2313845646;;0;8;PASS;
18/05/23;22:33:12;022375425522;ME2313845603;;0;7;PASS;
18/05/23;22:33:38;022375425286;ME2313845647;;0;6;PASS;
18/05/23;22:34:07;022375425289;ME2313845648;;0;5;PASS;
18/05/23;22:34:36;723231385690;ME2313845669;;-233;4;FAIL;
18/05/23;22:35:08;022375425999;ME2313845661;;-502;3;FAIL;
18/05/23;22:35:49;022375426128;ME2313844446;;0;2;PASS;
18/05/23;22:36:28;022375426130;ME2313844452;;0;1;PASS;
18/05/23;22:37:07;022375426133;ME2313845671;;0;8;PASS;
18/05/23;22:37:38;022375426135;ME2313844445;;0;7;PASS;
18/05/23;22:38:08;022375426138;ME2313844441;;0;6;PASS;
18/05/23;22:38:57;022375425205;ME2313845659;;0;5;PASS;
18/05/23;22:39:34;022375425208;ME2313845656;;0;4;PASS;
18/05/23;22:40:08;022375425213;ME2313845685;;0;3;PASS;
18/05/23;22:40:46;022375425223;ME2313844456;;0;2;PASS;
18/05/23;22:41:23;022375425448;ME2313845673;;0;1;PASS;
18/05/23;22:41:56;022375425999;ME2313845661;;0;8;PASS;
18/05/23;22:42:44;022375425452;ME2313844401;;0;7;PASS;
18/05/23;22:43:23;022375425464;ME2313844400;;0;6;PASS;
18/05/23;22:43:59;022375425689;ME2313844447;;0;5;PASS;
18/05/23;22:44:28;022375425692;ME2313845669;;0;4;PASS;
18/05/23;22:45:09;022375425694;ME2313845667;;0;3;PASS;
18/05/23;22:45:49;022375425698;ME2313740022;;0;2;PASS;
18/05/23;22:46:20;022375425216;ME2313845589;;0;1;PASS;
18/05/23;22:46:57;022375425219;ME2313845681;;0;8;PASS;
18/05/23;22:47:29;022375425221;ME2313845678;;0;7;PASS;
18/05/23;22:48:01;022375425233;ME2313845644;;0;6;PASS;
18/05/23;22:48:35;022375425457;ME2313844432;;0;5;PASS;
18/05/23;22:49:10;022375425459;ME2313845662;;0;4;PASS;
18/05/23;22:49:51;022375425462;ME2313845668;;0;3;PASS;
18/05/23;22:50:21;022375425467;ME2313844444;;0;2;PASS;
18/05/23;22:51:04;;;;-199;2;FAIL;
18/05/23;22:51:33;022375425470;ME2313740065;;0;1;PASS;
18/05/23;22:52:08;022375425476;ME2313845699;;0;8;PASS;
18/05/23;22:52:47;022375425699;ME2313740026;;0;7;PASS;
18/05/23;22:53:14;022375425476;;;-156;7;FAIL;
18/05/23;22:53:47;022375425227;ME2313845613;;0;6;PASS;
18/05/23;22:54:25;022375420853;ME2313840774;;-802;5;FAIL;
18/05/23;22:55:20;022375425232;ME2313845666;;0;4;PASS;
18/05/23;22:55:44;022375420853;;;-107;4;FAIL;
18/05/23;22:56:30;;;;-199;4;FAIL;
18/05/23;22:57:08;022375425469;ME2313845680;;0;3;PASS;
18/05/23;22:57:37;022375425473;ME2313845702;;0;2;PASS;
18/05/23;22:58:06;022375425801;ME2313845703;;0;1;PASS;
18/05/23;22:58:50;;;;-199;1;FAIL;
18/05/23;22:59:32;;;;-199;1;FAIL;
18/05/23;23:00:04;022375425461;ME2313845692;;0;8;PASS;
18/05/23;23:00:34;022375425808;ME2313845634;;0;7;PASS;
18/05/23;23:01:19;;;;-199;7;FAIL;
18/05/23;23:01:48;022375425810;ME2313845675;;0;6;PASS;
18/05/23;23:02:30;;;;-199;6;FAIL;
18/05/23;23:03:12;022375425814;ME2313845689;;0;5;PASS;
18/05/23;23:03:54;;;;-199;5;FAIL;
18/05/23;23:04:36;;;;-199;5;FAIL;
18/05/23;23:05:26;;;;-199;5;FAIL;
18/05/23;23:05:57;022375425823;ME2313845708;;0;4;PASS;
18/05/23;23:06:32;022375425826;ME2313845710;;0;3;PASS;
18/05/23;23:07:07;022375425835;ME2313845722;;0;2;PASS;
18/05/23;23:07:40;022375425293;ME2313845724;;0;1;PASS;
18/05/23;23:08:09;022375426139;ME2313845716;;0;8;PASS;
18/05/23;23:08:46;022375426141;ME2313845715;;0;7;PASS;
18/05/23;23:09:18;022375426142;ME2313845730;;0;6;PASS;
18/05/23;23:09:47;022375426143;ME2313740113;;0;5;PASS;
18/05/23;23:10:15;022375426144;ME2313840959;;0;4;PASS;
18/05/23;23:10:44;022375426148;ME2313845751;;0;3;PASS;
18/05/23;23:11:17;022375426151;ME2313845737;;0;2;PASS;
18/05/23;23:11:57;022375425245;ME2313845754;;0;1;PASS;
18/05/23;23:12:26;022375425480;ME2313845752;;0;8;PASS;
18/05/23;23:13:04;022375425486;ME2313845753;;0;7;PASS;
18/05/23;23:13:37;022375426154;ME2313845756;;-502;6;FAIL;
18/05/23;23:14:07;022375426156;ME2313845783;;0;5;PASS;
18/05/23;23:14:35;022375426158;ME2313845778;;0;4;PASS;
18/05/23;23:15:06;022375426161;ME2313845785;;-502;3;FAIL;
18/05/23;23:15:35;022375426164;ME2313845784;;0;2;PASS;
18/05/23;23:16:04;022375426167;ME2313845755;;0;1;PASS;
18/05/23;23:16:49;022375425237;ME2313845781;;0;8;PASS;
18/05/23;23:17:25;022375425240;ME2313845629;;0;7;PASS;
18/05/23;23:18:00;022375425242;ME2313845776;;0;6;PASS;
18/05/23;23:18:46;022375425237;;;-156;6;FAIL;
18/05/23;23:19:19;022375425410;ME2313845782;;0;5;PASS;
18/05/23;23:19:49;022375425479;ME2313840960;;0;4;PASS;
18/05/23;23:20:19;022375426161;ME2313845785;;0;3;PASS;
18/05/23;23:21:07;022375426154;ME2313845756;;0;2;PASS;
18/05/23;23:21:37;022375425653;ME2313845794;;0;1;PASS;
18/05/23;23:22:13;022375425891;ME2313845791;;0;8;PASS;
18/05/23;23:22:41;022375425895;ME2313845788;;0;7;PASS;
18/05/23;23:23:17;022375425402;ME2313845793;;0;6;PASS;
18/05/23;23:23:46;022375425405;ME2313845795;;0;5;PASS;
18/05/23;23:24:39;022375425408;ME2313845797;;0;4;PASS;
18/05/23;23:25:21;022375425421;ME2313845799;;0;3;PASS;
18/05/23;23:26:34;022375425645;ME2313840971;;0;2;PASS;
18/05/23;23:27:22;022375425647;ME2313840969;;-502;1;FAIL;
18/05/23;23:27:58;022375425650;ME2313845798;;0;8;PASS;
18/05/23;23:28:32;022375425663;ME2313840972;;0;7;PASS;
18/05/23;23:29:11;723231386094;;;-107;7;FAIL;
18/05/23;23:29:39;022375425887;ME2313845801;;0;6;PASS;
18/05/23;23:30:28;022375425413;ME2313845822;;0;5;PASS;
18/05/23;23:31:28;723231386094;;;-107;5;FAIL;
18/05/23;23:32:05;022375425415;ME2313845665;;0;4;PASS;
18/05/23;23:38:33;723231386068;;;-107;4;FAIL;
18/05/23;23:39:07;022375425416;ME2313845721;;0;3;PASS;
18/05/23;23:40:11;022375425418;ME2313845828;;0;2;PASS;
18/05/23;23:40:55;022375425423;ME2313845809;;0;1;PASS;
18/05/23;23:41:24;022375425432;ME2313845806;;0;8;PASS;
18/05/23;23:41:55;022375425647;ME2313840969;;0;7;PASS;
18/05/23;23:42:24;022375425656;ME2313845830;;0;6;PASS;
18/05/23;23:42:52;022375425658;ME2313845843;;0;5;PASS;
18/05/23;23:43:21;723231385761;ME2313845845;;-233;4;FAIL;
18/05/23;23:44:06;;;;-199;4;FAIL;
18/05/23;23:44:34;022375425665;ME2313845377;;0;3;PASS;
18/05/23;23:45:06;022375425897;ME2313845846;;0;2;PASS;
18/05/23;23:45:49;;;;-199;2;FAIL;
18/05/23;23:46:19;022375425200;ME2313840947;;0;1;PASS;
18/05/23;23:46:47;022375425425;ME2313845848;;0;8;PASS;
18/05/23;23:47:17;022375425430;ME2313845834;;0;7;PASS;
18/05/23;23:47:46;022375425443;ME2313840808;;0;6;PASS;
18/05/23;23:48:15;022375425669;ME2313840922;;0;5;PASS;
18/05/23;23:48:45;723231385761;ME2313845845;;-233;4;FAIL;
18/05/23;23:49:21;022375425675;ME2313845881;;0;3;PASS;
18/05/23;23:49:50;022375425685;ME2313845893;;0;2;PASS;
18/05/23;23:50:18;022375425436;ME2313845874;;0;1;PASS;
18/05/23;23:50:47;022375425440;ME2313845664;;0;8;PASS;
18/05/23;23:51:20;022375425444;ME2313845905;;0;7;PASS;
18/05/23;23:51:49;723231386067;ME2313845901;;-243;6;FAIL;
18/05/23;23:52:18;022375425680;ME2313845900;;0;5;PASS;
18/05/23;23:52:47;723231385761;ME2313845845;;-233;4;FAIL;
18/05/23;23:53:13;723231385761;;;-107;4;FAIL;
18/05/23;23:53:42;022375425683;ME2313845894;;0;3;PASS;
18/05/23;23:54:11;022375425832;ME2313845838;;0;2;PASS;
18/05/23;23:54:39;022375425839;ME2313840920;;0;1;PASS;
18/05/23;23:55:08;022375425601;ME2313840919;;0;8;PASS;
18/05/23;23:55:51;022375425606;ME2313845856;;0;7;PASS;
18/05/23;23:56:20;022375425608;ME2313845860;;0;6;PASS;
18/05/23;23:56:48;022375425842;ME2313845861;;0;5;PASS;
18/05/23;23:57:17;423231385178;ME2313845887;;-233;4;FAIL;
18/05/23;23:57:47;022375425847;ME2313845889;;0;3;PASS;
18/05/23;23:58:16;022375425850;ME2313845895;;0;2;PASS;
18/05/23;23:58:46;022375425609;ME2313845868;;0;1;PASS;
18/05/23;23:59:18;022375425613;ME2313845839;;-502;8;FAIL;
18/05/23;23:59:48;022375425616;ME2313845899;;0;7;PASS;
